"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"lilalu";"Height_DEM";"tüdldü";"tudldu"
Ost;"70.13A";204;W;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";163;18;11;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458263.46212592;5431896.07047097;"00012D16000031F126BB6B624A41AC98820496B8544131F126BB6B624A41AC98820496B854417C0100000031F126BB6B624A41AC98820496B85441FE";0;;
Nord;;6079;Gebäude 602;Japanische Lärche;Larix kaempferi;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";94;16;7;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458650.952;5440090.684;"00012D160000D122DB792D634A41F0A7C6AB96C05441D122DB792D634A41F0A7C6AB96C054417C01000000D122DB792D634A41F0A7C6AB96C05441FE";110.4640123792925;;
Nord;;1048;Fortbildungszentrum;Linde;Tilia x;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";138;18;12;1970;"08-Belagsanhebung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;"01";3458256.24825116;5439561.10595097;"00012D160000ABB1C61F68624A4194E6C74612C05441ABB1C61F68624A4194E6C74612C054417C01000000ABB1C61F68624A4194E6C74612C05441FE";111.29434006508025;;
Nord;;5082;Gebäude 526;Rotbuche;Fagus sylvatica;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";132;17;11;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"4-reduziert";;;"05";3458556.23425172;5440249.08595176;"00012D160000DAF5FB1DFE624A41D03B8045BEC05441DAF5FB1DFE624A41D03B8045BEC054417C01000000DAF5FB1DFE624A41D03B8045BEC05441FE";110.52871734858427;;
Nord;;7055;Gebäude 712;Stiel-Eiche;Quercus robur;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";47;11;5;1990;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458425.993;5440711.884;"00012D160000BE9F1AFFBC624A41BC7493F831C15441BE9F1AFFBC624A41BC7493F831C154417C01000000BE9F1AFFBC624A41BC7493F831C15441FE";110.3886660660849;;
Nord;;10022;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"3-Altbaum";160;31;11;1935;"07-Baumumfeld";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"10";3459042.486;5441904.993;"00012D1600007D3F353EF1634A41DF4F8D3F5CC254417D3F353EF1634A41DF4F8D3F5CC254417C010000007D3F353EF1634A41DF4F8D3F5CC25441FE";109.31747160559962;;
Ost;"70.04";127;NO;Rot-Eiche;Quercus rubra;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";242;17;16;1965;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"0-keine Schäden";"01-Verletzung | 07-Totholz";"2-deutliche Schäden";"4-reduziert";;;CO;3458678.30912636;5431909.73847095;"00012D160000DB7391273B634A41A91B436F99B85441DB7391273B634A41A91B436F99B854417C01000000DB7391273B634A41A91B436F99B85441FE";0;;
Nord;;3125;Gebäude 316;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";132;15;10;1985;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458195.633;5439858.654;"00012D160000DD2406D149624A41D122DBA95CC05441DD2406D149624A41D122DBA95CC054417C01000000DD2406D149624A41D122DBA95CC05441FE";110.58850972338425;;
Nord;;2111;KITA;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";141;18;10;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458534.693;5439403.967;"00012D1600005839B458F3624A41F853E3FDEABF54415839B458F3624A41F853E3FDEABF54417C010000005839B458F3624A41F853E3FDEABF5441FE";110.68832711262466;;
Nord;;1044;Fortbildungszentrum;Linde;Tilia x;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";72;17;12;1990;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458243.23212556;5439561.00847549;"00012D160000544AB69D61624A41C8DC8A4012C05441544AB69D61624A41C8DC8A4012C054417C01000000544AB69D61624A41C8DC8A4012C05441FE";111.35263205392938;;
Nord;;136;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";88;11;7;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"00";3458972.31512623;5441725.04947672;"00012D1600006A0E5628CE634A4168A02A432FC254416A0E5628CE634A4168A02A432FC254417C010000006A0E5628CE634A4168A02A432FC25441FE";110.13073698923985;;
Nord;;1021;Parkplatz Einfahrt;Stiel-Eiche;Quercus robur;Einzelbaum;;"23.09.2019";"2020 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"3-Altbaum";267;24;18;1910;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"3-ausladend";;;"01";3458265.52125118;5439428.52395082;"00012D160000D25BB8C26C624A4105698821F1BF5441D25BB8C26C624A4105698821F1BF54417C01000000D25BB8C26C624A4105698821F1BF5441FE";111.2293812086963;;
Nord;;1166;Präsidium;Rot-Eiche;Quercus rubra;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";192;25;12;1960;"04-Bodenverdichtung | 05-Bodenauftrag";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 10-Kappung";"2-deutliche Schäden";"4-reduziert";;;"01";3458395.01812571;5439753.12547559;"00012D1600007AF15182AD624A41C5CA074842C054417AF15182AD624A41C5CA074842C054417C010000007AF15182AD624A41C5CA074842C05441FE";110.61932540433502;;
Nord;;5027;Kläranlage ;Silber-Weide;Salix alba;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";85;15;6;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"05";3458246.727;5440250.833;"00012D16000004560E5D63624A413BDF4FB5BEC0544104560E5D63624A413BDF4FB5BEC054417C0100000004560E5D63624A413BDF4FB5BEC05441FE";110.35154922621356;;
Nord;;2005;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";116;2;4;1980;;"0-keine Schäden";"02-Höhlung";"2-deutliche Schäden";"10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;"02";3458327.47312566;5439444.43447542;"00012D160000B2618FBC8B624A41FE71CE1BF5BF5441B2618FBC8B624A41FE71CE1BF5BF54417C01000000B2618FBC8B624A41FE71CE1BF5BF5441FE";110.93805830769308;;
Ost;"70.16";248;W;Stiel-Eiche;Quercus robur;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"1-verkehrssicher";"3-geringer";"1-vital";"3-Altbaum";342;23;22;1900;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 11-Astab-/ausbruch";"2-deutliche Schäden";"1-normal";;;CO;3458412.16825218;5431763.26994176;"00012D16000095498915B6624A41CEB946D174B8544195498915B6624A41CEB946D174B854417C0100000095498915B6624A41CEB946D174B85441FE";0;;
Nord;;6086;Gebäude 602;Rot-Eiche;Quercus rubra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";163;19;16;1975;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"06";3458620.892;5440097.193;"00012D160000560E2D721E634A41AC1C5A4C98C05441560E2D721E634A41AC1C5A4C98C054417C01000000560E2D721E634A41AC1C5A4C98C05441FE";110.49837947831445;;
Nord;;9018;Parkplatz ggü. Joint Research Center ;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";101;10;10;1970;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"09";3458720.33225202;5440883.37495248;"00012D160000F43B872A50634A41B038FFD75CC15441F43B872A50634A41B038FFD75CC154417C01000000F43B872A50634A41B038FFD75CC15441FE";110.13893198764525;;
Nord;;5034;Kläranlage ;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";72;17;8;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458261.23512555;5440260.2574759;"00012D1600001298189E6A624A41337C7A10C1C054411298189E6A624A41337C7A10C1C054417C010000001298189E6A624A41337C7A10C1C05441FE";110.37971250329312;;
Nord;;1060;Einfahrt;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";145;13;14;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"01";3458320.79512564;5439590.7684755;"00012D1600004EADC66588624A41DDB32EB119C054414EADC66588624A41DDB32EB119C054417C010000004EADC66588624A41DDB32EB119C05441FE";110.9075673373474;;
Nord;;3067;Gebäude 317;Winter-Linde;Tilia cordata;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";91;8;5;1990;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 10-Kappung";"2-deutliche Schäden";"1-normal";;;"03";3458222.528;5439840.52;"00012D1600000681954357624A4114AE472158C054410681954357624A4114AE472158C054417C010000000681954357624A4114AE472158C05441FE";110.40813086362489;;
Nord;;3038;Karlsruher Allee;Linde;Tilia;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;13;8;1990;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458339.574;5439923.448;"00012D160000FED478C991624A413108ACDC6CC05441FED478C991624A413108ACDC6CC054417C01000000FED478C991624A413108ACDC6CC05441FE";110.65457557520874;;
Nord;;3261;Gebäude 341;Robinie;Robinia pseudoacacia;Einzelbaum;;"26.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";192;20;12;1950;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung | 10-Kappung";"2-deutliche Schäden";"1-normal";;;"03";3458514.02;5440106.017;"00012D160000295C8F02E9624A412B8716819AC05441295C8F02E9624A412B8716819AC054417C01000000295C8F02E9624A412B8716819AC05441FE";110.58997364179167;;
Nord;;1108;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";141;24;11;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458339.88312566;5439701.10547557;"00012D160000FA420AF191624A419B1CC04635C05441FA420AF191624A419B1CC04635C054417C01000000FA420AF191624A419B1CC04635C05441FE";110.79893507339752;;
Nord;;1254;Gebäude 142;Rot-Eiche;Quercus rubra;Einzelbaum;;"17.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"4-Schadbaum";160;19;14;1975;;"0-keine Schäden";"01-Verletzung | 03-Pilzbefall";"3-erhebliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458222.33025106;5439711.74195116;"00012D160000AFAA452A57624A41B8207CEF37C05441AFAA452A57624A41B8207CEF37C054417C01000000AFAA452A57624A41B8207CEF37C05441FE";110.80092621537568;;
Ost;"46";61;O;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"3-wiederherstellbar";"2-normal";"2-geschwächt";"2-Erwachsener Baum";176;17;11;1970;;"0-keine Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre | 14-Baumfremder Bewuchs";"2-deutliche Schäden";"1-normal";;;CO;3458626.76912631;5431768.64447087;"00012D1600001EBB726221634A41BF023F2976B854411EBB726221634A41BF023F2976B854417C010000001EBB726221634A41BF023F2976B85441FE";0;;
Nord;;139;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";63;7;6;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"00";3458977.43912624;5441742.49647673;"00012D160000E44935B8D0634A415646C69F33C25441E44935B8D0634A415646C69F33C254417C01000000E44935B8D0634A415646C69F33C25441FE";110.08848361219539;;
Ost;"70.03";91;NO;Douglasie;Pseudotsuga;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";188;19;9;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458633.09112631;5431843.61747092;"00012D160000E506AA8B24634A41C0A484E788B85441E506AA8B24634A41C0A484E788B854417C01000000E506AA8B24634A41C0A484E788B85441FE";0;;
Nord;;6221;Gebäude 686;Stiel-Eiche;Quercus robur;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";113;16;13;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458763.36;5440577.347;"00012D160000E17A14AE65634A417D3F355610C15441E17A14AE65634A417D3F355610C154417C01000000E17A14AE65634A417D3F355610C15441FE";110.90845448874664;;
Nord;;4386;Gebäude 441;Hainbuche;Carpinus betulus;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";94;17;13;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"04";3458551.88425174;5440058.23795154;"00012D16000038292FF1FB624A4119993A8F8EC0544138292FF1FB624A4119993A8F8EC054417C0100000038292FF1FB624A4119993A8F8EC05441FE";110.5480773787378;;
Nord;;4069;Karlsruher Allee;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";110;16;9;1980;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458841.974;5439769.423;"00012D1600003108ACFC8C634A41986E125B46C054413108ACFC8C634A41986E125B46C054417C010000003108ACFC8C634A41986E125B46C05441FE";110.89663190427385;;
Nord;;140;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";72;9;6;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458978.29412624;5441747.31547673;"00012D160000BBEDA525D1634A414FC530D434C25441BBEDA525D1634A414FC530D434C254417C01000000BBEDA525D1634A414FC530D434C25441FE";110.06790710588398;;
Nord;;6027;Gebäude 615;Hainbuche;Carpinus betulus;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";69;9;7;1995;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458733.035;5440333.073;"00012D16000048E17A8456634A413108AC44D3C0544148E17A8456634A413108AC44D3C054417C0100000048E17A8456634A413108AC44D3C05441FE";110.28937051167307;;
Nord;;4321;Gebäude 460;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";31;9;7;2005;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458845.058;5439988.036;"00012D160000448B6C878E634A41F2D24D027DC05441448B6C878E634A41F2D24D027DC054417C01000000448B6C878E634A41F2D24D027DC05441FE";111.03004680879769;;
Ost;"70.16";251;W;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";104;11;9;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"2-einseitig";;;CO;3458434.07212611;5431751.64547087;"00012D160000AA6D3B09C1624A410D654FE971B85441AA6D3B09C1624A410D654FE971B854417C01000000AA6D3B09C1624A410D654FE971B85441FE";0;;
Nord;;4109;Gebäude 418;Stiel-Eiche;Quercus robur;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";88;17;8;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"4-reduziert";;;"04";3458743.15612608;5439747.33247557;"00012D1600007CF0FB935B634A419D4747D540C054417CF0FB935B634A419D4747D540C054417C010000007CF0FB935B634A419D4747D540C05441FE";110.80611210357866;;
Nord;;6033;Blankenlocher Straße ;Esche;Fraxinus excelsior;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"2-geschwächt";"2-Erwachsener Baum";41;8;4;2005;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458825.808;5440306.362;"00012D160000448B6CE784634A410C022B97CCC05441448B6CE784634A410C022B97CCC054417C01000000448B6CE784634A410C022B97CCC05441FE";110.1307374094744;;
Nord;;1329;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";123;29;10;1960;;"0-keine Schäden";;"0-keine Schäden";"11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458013.92812533;5439419.65647541;"00012D16000091CFCCF6EE614A4170B103EAEEBF544191CFCCF6EE614A4170B103EAEEBF54417C0100000091CFCCF6EE614A4170B103EAEEBF5441FE";110.66244995971624;;
Nord;;3160;Gebäude 330;Europ. Lärche;Larix decidua;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";116;20;11;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458124.016;5440033.113;"00012D160000BA490C0226624A415A643B4788C05441BA490C0226624A415A643B4788C054417C01000000BA490C0226624A415A643B4788C05441FE";109.97993522206285;;
Ost;"70.02";26;SW;Trauben-Eiche;Quercus petraea;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";214;16;15;1950;;"0-keine Schäden";"11-Stamm- Stockaustriebe";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 11-Astab-/ausbruch";"2-deutliche Schäden";"2-einseitig";;;CO;3458589.46112628;5431669.01747082;"00012D1600009A2F06BB0E634A41EE3D1E415DB854419A2F06BB0E634A41EE3D1E415DB854417C010000009A2F06BB0E634A41EE3D1E415DB85441FE";0;;
Nord;;7117;Gebäude 727;Rot-Eiche;Quercus rubra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";251;21;21;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"3-ausladend";;;"07";3458662.524;5440783.126;"00012D160000986E124333634A414E6210C843C15441986E124333634A414E6210C843C154417C01000000986E124333634A414E6210C843C15441FE";110.39538169944979;;
Nord;;1126;Präsidium;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;16;10;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458338.17812566;5439723.65447558;"00012D16000056D2CC1691624A418BEDE2E93AC0544156D2CC1691624A418BEDE2E93AC054417C0100000056D2CC1691624A418BEDE2E93AC05441FE";111.1592689178126;;
Nord;;2024;Kantine;Rot-Eiche;Quercus rubra;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";176;21;16;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"02";3458356.61912569;5439468.09647543;"00012D160000B7823F4F9A624A4148A72C06FBBF5441B7823F4F9A624A4148A72C06FBBF54417C01000000B7823F4F9A624A4148A72C06FBBF5441FE";111.2147720069955;;
Nord;;1197;Präsidium;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";94;16;7;1985;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458241.59312556;5439675.36147555;"00012D160000D189EBCB60624A41586A22D72EC05441D189EBCB60624A41586A22D72EC054417C01000000D189EBCB60624A41586A22D72EC05441FE";110.66872574337437;;
Nord;;2086;Bank;Feld-Ahorn;Acer campestre;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;5;5;2000;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458373.766;5439544.994;"00012D160000BA490CE2A2624A412DB29D3F0EC05441BA490CE2A2624A412DB29D3F0EC054417C01000000BA490CE2A2624A412DB29D3F0EC05441FE";110.9936068968134;;
Ost;"70.13A";206;W;Rot-Eiche;Quercus rubra;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"3-wiederherstellbar";"2-normal";"1-vital";"2-Erwachsener Baum";236;20;18;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 04-Riss/Rippe | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;CO;3458248.81012591;5431890.46147096;"00012D160000B134B26764624A417EBD889D94B85441B134B26764624A417EBD889D94B854417C01000000B134B26764624A417EBD889D94B85441FE";0;;
Nord;;5065;Gebäude 510;Hainbuche;Carpinus betulus;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";119;13;9;1995;;"0-keine Schäden";"02-Höhlung | 10-Baumfremder Bewuchs";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"05";3458309.482;5440265.099;"00012D1600000E2DB2BD82624A4119045646C2C054410E2DB2BD82624A4119045646C2C054417C010000000E2DB2BD82624A4119045646C2C05441FE";109.78903652498418;;
Nord;;1243;Gebäude 152;Stiel-Eiche;Quercus robur;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";75;12;8;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458234.93912554;5439800.04747563;"00012D160000054435785D624A413AD709034EC05441054435785D624A413AD709034EC054417C01000000054435785D624A413AD709034EC05441FE";110.63969103632341;;
Nord;;1115;Präsidium;Rotbuche;Fagus sylvatica;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";69;16;11;1990;;"0-keine Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"01";3458344.66112566;5439715.71147557;"00012D16000000C49F5494624A41D4D088ED38C0544100C49F5494624A41D4D088ED38C054417C0100000000C49F5494624A41D4D088ED38C05441FE";110.54059066768576;;
