"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"height_default"
Nord;;1117;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";201;25;10;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre | 14-Baumfremder Bewuchs";"2-deutliche Schäden";"1-normal";;;"01";3458354.05625134;5439716.59595116;118
Nord;;4076;Karlsruher Allee;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;14;6;1990;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"1-normal";;;"04";3458874.586;5439763.324;118
Nord;;6090;Gebäude 602;Baum-Hasel;Corylus colurna;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;13;13;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"3-ausladend";;;"06";3458591.353;5440107.24;118
Nord;;2199;Blankenlocherstr.;Serbische Fichte;Picea omorika;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";44;10;2;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458665.693;5439567.805;118
Nord;;1019;Parkplatz Einfahrt;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;21;9;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"01";3458265.19112559;5439419.3914754;118
Ost;"70.30";67;O;Stiel-Eiche;Quercus robur;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";198;16;11;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"1-normal";;;CO;3458605.02012629;5431741.36747086;118
Nord;;3127;Gebäude 316;Winter-Linde;Tilia cordata;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";75;13;7;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458197.444;5439867.831;118
Nord;;6243;Gebäude 686;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";185;21;14;1950;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458768.8;5440614.041;118
Nord;;28;Turm;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";107;17;10;1980;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"00";3458584.11012589;5440282.94447589;118
Nord;;5016;Kläranlage ;Robinie;Robinia pseudoacacia;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";145;20;11;1970;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung | 05-V-Vergabelung | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"05";3458270.729;5440208.345;118
Nord;;1352;Messstation ;;;Baumgruppe;96;"22.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";204;30;13;1940;;;;;;"1-leichte Schäden";"1-normal";"01-Verletzung | 05-V-Vergabelung";;"01";3458071.12259514;5439464.50156326;118
Nord;;4016;Leopoldshafener Allee;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";138;16;8;1970;;"0-keine Schäden";;"0-keine Schäden";"12-ungünst. Kronenaufbau | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"04";3458481.28;5439846.986;118
Nord;;3020;Eggensteinerstr.;Robinie;Robinia pseudoacacia;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";97;16;9;1975;;"0-keine Schäden";"01-Verletzung | 10-Baumfremder Bewuchs";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"03";3458381.3361257;5439802.48847562;118
Nord;;2030;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";72;15;10;1985;;"0-keine Schäden";"02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458369.9761257;5439445.37647542;118
Nord;;6233;Gebäude 686;Hainbuche;Carpinus betulus;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";57;10;6;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458733.918;5440624.531;118
Nord;;10041;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";141;28;11;1935;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"10";3459092.63312634;5442077.14647692;118
Ost;"70.25";242;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;15;10;1985;;"0-keine Schäden";"05-V-Vergabelung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;CO;3458332.500126;5431843.28647093;118
Nord;;4290;Gebäude 439;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";47;9;6;2005;;"0-keine Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458879.557;5439819.4;118
Nord;;4317;Gebäude 451;Rot-Eiche;Quercus rubra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";135;19;11;1970;;"0-keine Schäden";"04-Riss/Rippe";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458767.872;5439989.618;118
Nord;;3332;Gebäude 352;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";104;18;10;1985;"01-Verletzung | 04-Bodenverdichtung";"2-deutliche Schäden";;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"1-normal";;;"03";3458265.677;5440174.246;118
Nord;;1191;Präsidium;Weiss-Tanne;Abies alba;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";210;19;8;1960;;"0-keine Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"2-deutliche Schäden";"4-reduziert";;;"01";3458264.05212558;5439667.05347554;118
Nord;;3331;Gebäude 352;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;16;9;1985;"04-Bodenverdichtung";"0-keine Schäden";"08-Fremdkörper";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458260.648;5440170.948;118
Nord;;1078;Präsidium ;Mammutbaum;Sequoiadendron giganteum;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";302;20;8;1960;"05-Bodenauftrag";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"08-Wipfeldürre | 09-Blattverfärbung";"1-leichte Schäden";"1-normal";;;"01";3458312.68625126;5439652.32295107;118
Nord;;4298;Gebäude 458;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;18;6;1980;;"0-keine Schäden";;"0-keine Schäden";"10-Kappung";"2-deutliche Schäden";"5-gekappt";;;"04";3458937.46525256;5439933.79895135;118
Nord;;6089;Gebäude 602;Feuer-Ahorn;Acer ginnala;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";63;9;11;1990;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"3-ausladend";;;"06";3458599.806;5440102.857;118
Nord;;2108;KITA;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;10;9;1990;;"0-keine Schäden";"02-Höhlung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"02";3458517.019;5439409.153;118
Nord;;4099;Eggensteinerstr.;Gemeine Walnuss;Juglans regia;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";35;5;4;2019;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458853.01106548;5439678.18768708;118
Nord;;6145;Fremdfirmengelände;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;13;8;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458862.299;5440211.482;118
Nord;;1204;Präsidium;Rotbuche;Fagus sylvatica;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";113;18;13;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458250.08312556;5439703.61747557;118
Nord;;3311;Gebäude 351;Robinie;Robinia pseudoacacia;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"2-geschwächt";"2-Erwachsener Baum";182;20;14;1965;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458130.86;5440118.561;118
Nord;;4047;Eggensteinerstraße;Rot-Fichte;Picea abies;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";148;17;9;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458510.002;5439768.762;118
Nord;;121;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;10;7;1995;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458946.61112621;5441631.31747667;118
Nord;;7036;Gebäude 707;Linde;Tilia x;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";94;16;9;1975;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"07";3458535.922;5440634.849;118
Nord;;4195;Weingartener Straße ;Mammutbaum;Sequoiadendron giganteum;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";352;19;9;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458748.94612608;5439911.28047568;118
Nord;;4145;Gebäude 434;Serbische Fichte;Picea omorika;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";44;9;4;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458650.883;5439927.062;118
Nord;;6084;Gebäude 602;Baum-Hasel;Corylus colurna;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";132;15;9;1985;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458631.268;5440095.361;118
Nord;;4356;Gebäude 449;Rotbuche;Fagus sylvatica;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";91;19;8;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung | 07-Totholz | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"04";3458643.92012597;5439974.11847571;118
Ost;"70.90";180;Rennpiste;Douglasie;Pseudotsuga;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";298;22;12;1940;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458528.74012621;5431801.59647089;118
Nord;;4012;Eggensteinerstr.;Spätblühende Trauben-Kirsche;Prunus serotina;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";63;6;5;2019;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458847.76245687;5439668.94434344;118
Nord;;5032;Kläranlage;;;Baumgruppe;11;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";38;10;7;2000;;"0-keine Schäden";;"0-keine Schäden";;"1-leichte Schäden";"1-normal";"01-Verletzung";;"05";3458259.29527265;5440250.91884744;118
Nord;;63;Turm;Rot-Fichte;Picea abies;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";170;25;11;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"00";3458636.32712594;5440426.04247598;118
Nord;;6191;Gebäude 682;Rot-Eiche;Quercus rubra;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";135;21;14;1970;"07-Baumumfeld";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458759.251;5440468.734;118
Nord;;2042;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";79;13;10;1990;;"0-keine Schäden";"02-Höhlung | 09-Schrägstand";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458362.95812569;5439459.91147543;118
Ost;"70.16";194;NW;Hainbuche;Carpinus betulus;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"1-verkehrssicher";"2-normal";"2-geschwächt";"4-Schadbaum";94;12;9;1980;;"0-keine Schäden";"02-Höhlung";"2-deutliche Schäden";"02-Höhlung | 11-Astab-/ausbruch";"3-erhebliche Schäden";"1-normal";;;CO;3458345.90812601;5431943.66247099;118
Ost;"70.01";2;SW;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";160;17;6;1970;"08-Belagsanhebung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"1-normal";;;CO;3458531.47912621;5431695.84847083;118
Nord;;7023;Gebäude 707;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";123;16;8;1975;;"0-keine Schäden";;"0-keine Schäden";"04-Riss/Rippe";"1-leichte Schäden";"1-normal";;;"07";3458563.346;5440670.222;118
Ost;"70.22";154;N;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";35;10;5;2005;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458586.71612626;5432053.22447104;118
Nord;;6126;Fremdfirmengelände;Rotbuche;Fagus sylvatica;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";135;19;11;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458913.273;5440202.446;118
Nord;;3230;Gebäude 321;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;23;10;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458469.342;5439944.251;118
Nord;;1349;Messstation ;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"16.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"3-geringer";"2-geschwächt";"3-Altbaum";123;31;8;1940;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458054.67425074;5439511.65395094;118
Nord;;2040;Kantine;;;Baumgruppe;3;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";69;10;8;1990;;"0-keine Schäden";;"2-deutliche Schäden";;"0-keine Schäden";"1-normal";"01-Verletzung | 05-V-Vergabelung";;"02";3458384.70195396;5439451.44510434;118
Nord;;19;Sammelpunkt IMVT;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;13;8;1975;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458556.18512586;5440190.57947585;118
Nord;;2092;Eingang Süd ;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";157;17;10;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 07-Totholz";"2-deutliche Schäden";"4-reduziert";;;"02";3458378.44525141;5439550.88895095;118
Nord;;6253;Gebäude 687;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";198;24;15;1950;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"06";3458855.98112616;5440585.27547606;118
Nord;;1303;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";154;27;10;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458133.77412545;5439410.43447541;118
Nord;;4207;Weingartener Straße ;Hainbuche;Carpinus betulus;Einzelbaum;;"14.05.2018";"2020 Q4";SVBüro-Strasser;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";22;5;3;2014;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458792.949;5439905.039;118
Ost;"70.03";52;O;Douglasie;Pseudotsuga;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;20;7;1960;"08-Belagsanhebung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458709.00112639;5431834.64847091;118
Nord;;6203;Gebäude 682;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";123;12;10;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 09-Blattverfärbung";"1-leichte Schäden";"1-normal";;;"06";3458728.94112603;5440506.18647602;118
Nord;;4245;Gebäude 436 ;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;15;7;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458811.398;5439869.657;118
Nord;;2007;Kantine;Rotbuche;Fagus sylvatica;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";88;20;8;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458325.397;5439449.002;118
Ost;"70.30";68;O;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";141;16;9;1975;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458581.51012626;5431740.34547086;118
Ost;"70.18";269;S;Europ. Eibe;Taxus baccata;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;9;6;1985;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458516.29712619;5431756.45747087;118
Nord;;6225;Gebäude 686;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";163;21;13;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458731.354;5440587.538;118
Nord;;5084;Gebäude 526;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"09.10.2019";"2024 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";31;7;3;2012;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458516.06812582;5440261.96747588;118
Nord;;9010;Parkplatz ggü. Joint Research Center ;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;17;10;1980;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"02-Höhlung";"2-deutliche Schäden";"1-normal";;;"09";3458745.93112603;5440941.26247628;118
Nord;;1109;Präsidium;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;17;10;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458332.40612565;5439703.77647556;118
Nord;;3144;Gebäude 316;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";129;20;8;1970;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"0-keine Schäden";"1-normal";;;"03";3458212.163;5439940.866;118
Nord;;6158;Fremdfirmengelände;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";60;10;6;2000;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"06";3458880.237;5440093.518;118
Nord;;1039;Fortbildungszentrum;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";154;15;11;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458255.70612557;5439578.0464755;118
Nord;;1318;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";167;32;13;1950;;"0-keine Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458059.26212538;5439417.48147541;118
Nord;;1134;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";129;25;11;1960;;"0-keine Schäden";;"0-keine Schäden";"08-Wipfeldürre | 14-Baumfremder Bewuchs";"2-deutliche Schäden";"1-normal";;;"01";3458347.12512566;5439736.39847559;118
Nord;;6288;ggü. Gebäude 684;Edel-, Esskastanie;Castanea sativa;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";53;10;7;1990;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458824.4;5440560.489;118
Nord;;7038;Gebäude 707;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";170;13;8;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458543.999;5440626.544;118
